sample_id,subject,word,sentence_id,word_id
1022,YAC,arrested,68,2
1023,YAC,executed,68,4
1024,YAC,in,68,5
1025,YAC,that,68,6
1026,YAC,same,68,7
1027,YAC,Christian,69,0
1028,YAC,signed,69,1
1029,YAC,Struensee's,69,2
1030,YAC,arrest,69,3
1031,YAC,warrant,69,4
1032,YAC,with,69,5
1033,YAC,"indifference,",69,6
1034,YAC,under,69,8
1035,YAC,pressure,69,9
1036,YAC,his,69,11
1037,YAC,paternal,69,12
1038,YAC,"grandmother,",69,13
1039,YAC,Sophie,69,14
1040,YAC,Magdalene,69,15
1041,YAC,"Brandenburg-Kulmbach,",69,17
1042,YAC,had,69,19
1043,YAC,led,69,20
1044,YAC,movement,69,22
1045,YAC,have,69,24
1046,YAC,marriage,69,26
1047,YAC,dissolved.,69,27
1048,YAC,Caroline,70,0
1049,YAC,"Mathilde,",70,1
1050,YAC,retaining,70,2
1051,YAC,title,70,4
1052,YAC,but,70,5
1053,YAC,not,70,6
1054,YAC,her,70,7
1055,YAC,"children,",70,8
1056,YAC,eventually,70,9
1057,YAC,Denmark,70,11
1058,YAC,exile,70,13
1059,YAC,passed,70,15
1060,YAC,remaining,70,17
1061,YAC,in,70,19
1062,YAC,neighbouring,70,20
1063,YAC,Celle.,70,21
1064,YAC,died,71,1
1065,YAC,of,71,2
1066,YAC,cancer,71,3
1067,YAC,there,71,4
1068,YAC,on,71,5
1069,YAC,May,71,6
1070,YAC,"11,",71,7
1071,YAC,Franklin,72,0
1072,YAC,James,72,1
1073,YAC,Schaffner,72,2
1074,YAC,(May,72,3
1075,YAC,"30,",72,4
1076,YAC,1920,72,5
1077,YAC,July,72,7
1078,YAC,"2,",72,8
1079,YAC,1989),72,9
1080,YAC,an,72,11
1081,YAC,American,72,12
1082,YAC,film,72,13
1083,YAC,director.,72,14
1084,YAC,Talia,73,0
1085,YAC,Shire,73,1
1086,YAC,April,73,3
1087,YAC,"25,",73,4
1088,YAC,1946),73,5
1089,YAC,an,73,7
1090,YAC,American,73,8
1091,YAC,actress,73,9
1092,YAC,Italian,73,11
1093,YAC,descent.,73,12
1094,YAC,appeared,74,1
1095,YAC,in,74,2
1096,YAC,1953's,74,3
1097,YAC,Miss,74,4
1098,YAC,Sadie,74,5
1099,YAC,Thompson,74,6
1100,YAC,opposite,74,7
1101,YAC,Rita,74,8
1102,YAC,"Hayworth,",74,9
1103,YAC,in,74,10
1104,YAC,1954's,74,11
1105,YAC,Caine,74,13
1106,YAC,Mutiny,74,14
1107,YAC,the,74,16
1108,YAC,MGM,74,17
1109,YAC,musical,74,18
1110,YAC,Deep,74,19
1111,YAC,My,74,21
1112,YAC,Heart.,74,22
1113,YAC,1955,75,1
1114,YAC,Ferrer,75,2
1115,YAC,directed,75,3
1116,YAC,himself,75,4
1117,YAC,in,75,5
1118,YAC,The,75,6
1119,YAC,Cockleshell,76,1
1120,YAC,Heroes,76,2
1121,YAC,followed,76,3
1122,YAC,year,76,5
1123,YAC,"later,",76,6
1124,YAC,along,76,7
1125,YAC,The,76,9
1126,YAC,Great,76,10
1127,YAC,Man.,76,11
1128,YAC,1958,77,1
1129,YAC,Ferrer,77,2
1130,YAC,appeared,77,3
1131,YAC,in,77,4
1132,YAC,I,77,5
1133,YAC,Accuse!,77,6
1134,YAC,Ferrer,78,0
1135,YAC,"directed,",78,2
1136,YAC,did,78,4
1137,YAC,appear,78,6
1138,YAC,"in,",78,7
1139,YAC,Return,78,8
1140,YAC,Peyton,78,10
1141,YAC,Place,78,11
1142,YAC,1961,78,13
1143,YAC,also,78,15
1144,YAC,re-make,78,17
1145,YAC,State,78,19
1146,YAC,Fair,78,20
1147,YAC,1962.,78,22
1148,YAC,Clooney,79,0
1149,YAC,was,79,1
1150,YAC,Ferrer's,79,2
1151,YAC,third,79,3
1152,YAC,wife.,79,4
1153,YAC,two,80,1
1154,YAC,were,80,2
1155,YAC,married,80,3
1156,YAC,"1953,",80,5
1157,YAC,divorced,80,6
1158,YAC,"1961,",80,8
1159,YAC,and,80,9
1160,YAC,remarried,80,10
1161,YAC,in,80,11
1162,YAC,"1964,",80,12
1163,YAC,to,80,14
1164,YAC,divorced,80,16
1165,YAC,again,80,17
1166,YAC,1967.,80,19
1167,YAC,1950,81,1
1168,YAC,Ferrer,81,2
1169,YAC,won,81,3
1170,YAC,Academy,81,5
1171,YAC,Award,81,6
1172,YAC,his,81,8
1173,YAC,portrayal,81,9
1174,YAC,Cyrano,81,11
1175,YAC,Bergerac,81,13
1176,YAC,the,81,15
1177,YAC,1950,81,16
1178,YAC,film,81,17
1179,YAC,that,81,19
1180,YAC,name.,81,20
1181,YAC,Cyrano,82,2
1182,YAC,again,82,4
1183,YAC,the,82,6
1184,YAC,French,82,7
1185,YAC,"movie,",82,8
1186,YAC,Cyrano,82,9
1187,YAC,et,82,10
1188,YAC,D'Artagnan.,82,11
1189,YAC,Ferrer,83,0
1190,YAC,had,83,2
1191,YAC,recurring,83,4
1192,YAC,as,83,6
1193,YAC,Julia,83,7
1194,YAC,Duffy's,83,8
1195,YAC,insanely,83,9
1196,YAC,wealthy,83,10
1197,YAC,Waspy,83,11
1198,YAC,father,83,12
1199,YAC,the,83,14
1200,YAC,popular,83,15
1201,YAC,Newhart,83,16
1202,YAC,television,83,17
1203,YAC,sitcom,83,18
1204,YAC,U.S.,83,21
1205,YAC,the,83,23
1206,YAC,1980s.,83,24
1207,YAC,also,84,1
1208,YAC,had,84,2
1209,YAC,memorable,84,4
1210,YAC,recurring,84,5
1211,YAC,as,84,7
1212,YAC,elegant,84,8
1213,YAC,and,84,9
1214,YAC,flamboyant,84,10
1215,YAC,attorney,84,11
1216,YAC,Reuben,84,12
1217,YAC,Marino,84,13
1218,YAC,the,84,15
1219,YAC,soap,84,16
1220,YAC,opera,84,17
1221,YAC,Another,84,18
1222,YAC,World,84,19
1223,YAC,the,84,21
1224,YAC,early,84,22
1225,YAC,1980s.,84,23
1226,YAC,the,85,3
1227,YAC,actor,85,4
1228,YAC,Jack,85,5
1229,YAC,Davenport.,85,6
1230,YAC,flew,86,1
1231,YAC,a,86,2
1232,YAC,P-38,86,3
1233,YAC,Lightning,86,4
1234,YAC,North,86,7
1235,YAC,African,86,8
1236,YAC,campaign,86,9
1237,YAC,November,86,11
1238,YAC,1942.,86,12
1239,YAC,his,87,1
1240,YAC,years,87,3
1241,YAC,became,87,5
1242,YAC,known,87,6
1243,YAC,the,87,8
1244,YAC,Australian,87,10
1245,YAC,politician,87,11
1246,YAC,"advocate,",87,13
1247,YAC,"use,",87,15
1248,YAC,capital,87,16
1249,YAC,punishment.,87,17
1250,YAC,educated,88,2
1251,YAC,Skipton,88,4
1252,YAC,primary,88,5
1253,YAC,school,88,6
1254,YAC,Ballarat,88,8
1255,YAC,Grammar:,88,9
1256,YAC,was,88,11
1257,YAC,last,88,13
1258,YAC,Victorian,88,14
1259,YAC,Premier,88,15
1260,YAC,not,88,16
1261,YAC,university,88,20
1262,YAC,education.,88,21
1263,YAC,On,89,0
1264,YAC,"2005-04-12,",89,1
1265,YAC,Bob,89,2
1266,YAC,Dole,89,3
1267,YAC,released,89,4
1268,YAC,biography,89,6
1269,YAC,One,89,7
1270,YAC,Soldier's,89,8
1271,YAC,Story:,89,9
1272,YAC,Memoir,89,11
1273,YAC,(ISBN,89,12
1274,YAC,"0060763418),",89,13
1275,YAC,which,89,14
1276,YAC,talks,89,15
1277,YAC,his,89,17
1278,YAC,World,89,18
1279,YAC,War,89,19
1280,YAC,experiences,89,21
1281,YAC,and,89,22
1282,YAC,battle,89,24
1283,YAC,survive,89,26
1284,YAC,his,89,27
1285,YAC,war,89,28
1286,YAC,injuries.,89,29
1287,YAC,Dole,90,0
1288,YAC,took,90,1
1289,YAC,many,90,2
1290,YAC,odd-jobs,90,3
1291,YAC,around,90,4
1292,YAC,Russell,90,5
1293,YAC,as,90,6
1294,YAC,"boy,",90,8
1295,YAC,and,90,9
1296,YAC,would,90,10
1297,YAC,work,90,12
1298,YAC,soda,90,15
1299,YAC,jerk,90,16
1300,YAC,the,90,18
1301,YAC,local,90,19
1302,YAC,drug,90,20
1303,YAC,store.,90,21
1304,YAC,also,91,1
1305,YAC,unsuccessfully,91,3
1306,YAC,for,91,4
1307,YAC,the,91,5
1308,YAC,Republican,91,6
1309,YAC,Presidential,91,7
1310,YAC,nomination,91,8
1311,YAC,1980,91,10
1312,YAC,made,91,12
1313,YAC,more,91,14
1314,YAC,serious,91,15
1315,YAC,bid,91,16
1316,YAC,the,91,18
1317,YAC,Republican,91,19
1318,YAC,presidential,91,20
1319,YAC,nomination,91,21
1320,YAC,"1988,",91,23
1321,YAC,losing,91,24
1322,YAC,then-Vice,91,26
1323,YAC,President,91,27
1324,YAC,George,91,28
1325,YAC,H.W.,91,29
1326,YAC,Bush.,91,30
1327,YAC,contest,92,1
1328,YAC,between,92,2
1329,YAC,was,92,5
1330,YAC,"bitter,",92,6
1331,YAC,although,92,7
1332,YAC,differed,92,9
1333,YAC,little,92,10
1334,YAC,issues.,92,12
1335,YAC,point,93,2
1336,YAC,a,93,4
1337,YAC,newscaster,93,5
1338,YAC,conducting,93,7
1339,YAC,conversation,93,9
1340,YAC,both,93,11
1341,YAC,them,93,13
1342,YAC,asked,93,15
1343,YAC,Dole,93,16
1344,YAC,had,93,19
1345,YAC,anything,93,20
1346,YAC,to,93,21
1347,YAC,say,93,22
1348,YAC,Bush.,93,24
1349,YAC,While,94,0
1350,YAC,Senate,94,3
1351,YAC,also,94,5
1352,YAC,served,94,6
1353,YAC,chairman,94,8
1354,YAC,the,94,10
1355,YAC,Republican,94,11
1356,YAC,National,94,12
1357,YAC,Committee,94,13
1358,YAC,from,94,14
1359,YAC,1971,94,15
1360,YAC,until,94,16
1361,YAC,1973.,94,17
1362,YAC,studied,95,1
1363,YAC,Law,95,2
1364,YAC,"KU,",95,4
1365,YAC,his,95,6
1366,YAC,were,95,8
1367,YAC,interrupted,95,9
1368,YAC,the,95,11
1369,YAC,start,95,12
1370,YAC,World,95,14
1371,YAC,II.,95,16
1372,YAC,Webster,96,0
1373,YAC,English,96,1
1374,YAC,Young,96,2
1375,YAC,(December,96,3
1376,YAC,"3,",96,4
1377,YAC,1932,96,5
1378,YAC,December,96,7
1379,YAC,"13,",96,8
1380,YAC,2003),96,9
1381,YAC,an,96,11
1382,YAC,American,96,12
1383,YAC,jazz,96,13
1384,YAC,trumpeter,96,14
1385,YAC,cornetist.,96,16
1386,YAC,of,97,2
1387,YAC,three,97,3
1388,YAC,quarters,97,4
1389,YAC,Irish,97,5
1390,YAC,one,97,7
1391,YAC,French,97,9
1392,YAC,descent.,97,10
1393,YAC,"was,",98,1
1394,YAC,short,98,4
1395,YAC,a,98,6
1396,YAC,commentator,98,7
1397,YAC,opposite,98,8
1398,YAC,Bill,98,9
1399,YAC,Clinton,98,10
1400,YAC,CBS's,98,12
1401,YAC,60,98,13
1402,YAC,Minutes.,98,14
1403,YAC,guest-starred,99,1
1404,YAC,himself,99,3
1405,YAC,NBC's,99,5
1406,YAC,Brooke,99,6
1407,YAC,Shields,99,7
1408,YAC,sitcom,99,8
1409,YAC,Suddenly,99,9
1410,YAC,Susan,99,10
1411,YAC,in,99,11
1412,YAC,January,99,12
1413,YAC,1997,99,13
1414,YAC,(shortly,99,14
1415,YAC,after,99,15
1416,YAC,presidential,99,18
1417,YAC,election).,99,19
1418,YAC,their,100,1
1419,YAC,desire,100,2
1420,YAC,wealth,100,4
1421,YAC,"grows,",100,5
1422,YAC,discard,100,7
1423,YAC,spiritual,100,8
1424,YAC,creative,100,10
1425,YAC,values.,100,11
1426,YAC,Their,101,0
1427,YAC,greed,101,1
1428,YAC,leads,101,2
1429,YAC,distrust,101,4
1430,YAC,"dishonesty,",101,6
1431,YAC,eventually,101,8
1432,YAC,society,101,10
1433,YAC,crumbles.,101,11
1434,YAC,Law,102,2
1435,YAC,Civilisation,102,4
1436,YAC,and,102,5
1437,YAC,Decay,102,6
1438,YAC,"(1895),",102,7
1439,YAC,Adams,102,8
1440,YAC,noted,102,9
1441,YAC,that,102,10
1442,YAC,new,102,12
1443,YAC,population,102,13
1444,YAC,centers,102,14
1445,YAC,emerged,102,15
1446,YAC,in,102,16
1447,YAC,"west,",102,18
1448,YAC,centers,102,19
1449,YAC,world,102,21
1450,YAC,trade,102,22
1451,YAC,shifted,102,23
1452,YAC,Constantinople,102,25
1453,YAC,to,102,26
1454,YAC,Venice,102,27
1455,YAC,Amsterdam,102,29
1456,YAC,London.,102,31
1457,YAC,predicted,103,1
1458,YAC,America's,103,3
1459,YAC,Economic,103,4
1460,YAC,Supremacy,103,5
1461,YAC,(1900),103,6
1462,YAC,that,103,7
1463,YAC,York,103,9
1464,YAC,would,103,10
1465,YAC,become,103,11
1466,YAC,world,103,13
1467,YAC,trade,103,14
1468,YAC,center.,103,15
1469,YAC,died,104,1
1470,YAC,from,104,2
1471,YAC,multiple,104,3
1472,YAC,strokes,104,4
1473,YAC,lung,104,6
1474,YAC,cancer,104,7
1475,YAC,on,104,8
1476,YAC,November,104,9
1477,YAC,"6,",104,10
1478,YAC,2004,104,11
1479,YAC,"Tarzana,",104,13
1480,YAC,California,104,14
1481,YAC,the,104,16
1482,YAC,age,104,17
1483,YAC,70.,104,19
1484,YAC,During,105,0
1485,YAC,the,105,1
1486,YAC,"1940s,",105,2
1487,YAC,Coppola,105,3
1488,YAC,worked,105,4
1489,YAC,under,105,5
1490,YAC,Arturo,105,6
1491,YAC,Toscanini,105,7
1492,YAC,the,105,9
1493,YAC,NBC,105,10
1494,YAC,Symphony,105,11
1495,YAC,Orchestra.,105,12
1496,YAC,was,106,1
1497,YAC,the,106,2
1498,YAC,younger,106,3
1499,YAC,brother,106,4
1500,YAC,actors,106,6
1501,YAC,Lionel,106,7
1502,YAC,Ethel,106,9
1503,YAC,Barrymore,106,10
1504,YAC,the,106,12
1505,YAC,grandfather,106,13
1506,YAC,Drew,106,15
1507,YAC,Barrymore.,106,16
1508,YAC,"children,",107,3
1509,YAC,Dolores,107,4
1510,YAC,Ethel,107,5
1511,YAC,Mae,107,6
1512,YAC,Barrymore,107,7
1513,YAC,and,107,8
1514,YAC,John,107,9
1515,YAC,Drew,107,10
1516,YAC,Barrymore,107,11
1517,YAC,(father,107,12
1518,YAC,Drew,107,14
1519,YAC,Barrymore).,107,15
1520,YAC,she,108,1
1521,YAC,became,108,2
1522,YAC,"pregnant,",108,3
1523,YAC,Barrymore,108,4
1524,YAC,proposed,108,5
1525,YAC,marriage.,108,6
1526,YAC,But,109,0
1527,YAC,White,109,1
1528,YAC,"intervened,",109,2
1529,YAC,arranged,109,4
1530,YAC,the,109,6
1531,YAC,still-teenaged,109,7
1532,YAC,Evelyn,109,8
1533,YAC,to,109,9
1534,YAC,undergo,109,10
1535,YAC,operation,109,12
1536,YAC,appendicitis.,109,14
1537,YAC,was,110,1
1538,YAC,later,110,2
1539,YAC,murdered,110,3
1540,YAC,Nesbit's,110,5
1541,YAC,vengeful,110,6
1542,YAC,"husband,",110,7
1543,YAC,Pittsburgh,110,8
1544,YAC,millionaire,110,9
1545,YAC,Harry,110,10
1546,YAC,K.,110,11
1547,YAC,Thaw.,110,12
1548,YAC,His,111,0
1549,YAC,dying,111,1
1550,YAC,words,111,2
1551,YAC,were,111,3
1552,YAC,'Die?,111,4
1553,YAC,should,111,6
1554,YAC,say,111,7
1555,YAC,"not,",111,8
1556,YAC,dear,111,9
1557,YAC,fellow'.,111,10
1558,YAC,1964,112,1
1559,YAC,went,112,3
1560,YAC,Reprise,112,5
1561,YAC,"again,",112,6
1562,YAC,shifting,112,7
1563,YAC,next,112,9
1564,YAC,year,112,10
1565,YAC,Dot,112,12
1566,YAC,Records.,112,13
1567,YAC,Barrymore,113,1
1568,YAC,would,113,2
1569,YAC,allow,113,3
1570,YAC,a,113,5
1571,YAC,thing,113,7
1572,YAC,happen,113,9
1573,YAC,to,113,10
1574,YAC,him.,113,11
1575,YAC,According,114,0
1576,YAC,to,114,1
1577,YAC,Errol,114,2
1578,YAC,Flynn's,114,3
1579,YAC,"memoirs,",114,4
1580,YAC,film,114,5
1581,YAC,director,114,6
1582,YAC,Raoul,114,7
1583,YAC,Walsh,114,8
1584,YAC,'borrowed',114,9
1585,YAC,Barrymore's,114,10
1586,YAC,body,114,11
1587,YAC,the,114,13
1588,YAC,"funeral,",114,14
1589,YAC,and,114,15
1590,YAC,his,114,17
1591,YAC,propped,114,19
1592,YAC,chair,114,22
1593,YAC,a,114,24
1594,YAC,drunken,114,25
1595,YAC,Flynn,114,26
1596,YAC,to,114,27
1597,YAC,discover,114,28
1598,YAC,returned,114,31
1599,YAC,from,114,33
1600,YAC,The,114,34
1601,YAC,Cock,114,35
1602,YAC,Bull,114,37
1603,YAC,bar.,114,38
1604,YAC,Other,115,0
1605,YAC,accounts,115,1
1606,YAC,of,115,2
1607,YAC,classic,115,4
1608,YAC,Hollywood,115,5
1609,YAC,tale,115,6
1610,YAC,substitute,115,7
1611,YAC,is,116,1
1612,YAC,also,116,2
1613,YAC,notable,116,3
1614,YAC,in,116,4
1615,YAC,that,116,5
1616,YAC,he,116,6
1617,YAC,the,116,8
1618,YAC,great,116,9
1619,YAC,great,116,10
1620,YAC,great,116,11
1621,YAC,grandfather,116,12
1622,YAC,of,116,13
1623,YAC,President,116,14
1624,YAC,George,116,15
1625,YAC,home,117,2
1626,YAC,the,117,4
1627,YAC,1812,117,7
1628,YAC,married,117,9
1629,YAC,Rochester,117,11
1630,YAC,November,117,13
1631,YAC,"1821,",117,15
1632,YAC,Harriet,117,16
1633,YAC,Smith,117,17
1634,YAC,daughter,117,19
1635,YAC,Dr.,117,21
1636,YAC,Sanford,117,22
1637,YAC,Smith,117,23
1638,YAC,Priscilla,117,25
1639,YAC,Whipple,117,26
1640,YAC,Smith.,117,27
1641,YAC,and,118,1
1642,YAC,wife,118,3
1643,YAC,had,118,4
1644,YAC,children.,118,6
1645,YAC,the,119,1
1646,YAC,aid,119,2
1647,YAC,of,119,3
1648,YAC,an,119,4
1649,YAC,"aunt,",119,5
1650,YAC,young,119,7
1651,YAC,Clampett,119,8
1652,YAC,designed,119,9
1653,YAC,first,119,11
1654,YAC,Mickey,119,12
1655,YAC,Mouse,119,13
1656,YAC,dolls,119,14
1657,YAC,Walt,119,16
1658,YAC,was,120,1
1659,YAC,researcher,120,3
1660,YAC,reporter,120,5
1661,YAC,Thames,120,7
1662,YAC,Television,120,8
1663,YAC,[1980,120,9
1664,YAC,1983].,120,11
1665,YAC,two,121,1
1666,YAC,years,121,2
1667,YAC,toiling,121,4
1668,YAC,California,121,6
1669,YAC,began,121,8
1670,YAC,passage,121,9
1671,YAC,"home,",121,10
1672,YAC,"ship,",121,12
1673,YAC,retrieve,121,14
1674,YAC,family,121,16
1675,YAC,New,121,18
1676,YAC,York.,121,19
1677,YAC,"died,",122,1
1678,YAC,"however,",122,2
1679,YAC,aboard,122,3
1680,YAC,was,122,6
1681,YAC,a,122,8
1682,YAC,burial.,122,10
1683,YAC,was,123,1
1684,YAC,African-American,123,3
1685,YAC,jazz,123,4
1686,YAC,"trumpeter,",123,5
1687,YAC,"bandleader,",123,6
1688,YAC,"singer,",123,7
1689,YAC,composer.,123,9
1690,YAC,"1962,",124,1
1691,YAC,Clampett,124,2
1692,YAC,created,124,3
1693,YAC,animated,124,5
1694,YAC,version,124,6
1695,YAC,of,124,7
1696,YAC,show,124,9
1697,YAC,called,124,10
1698,YAC,Beany,124,11
1699,YAC,"Cecil,",124,13
1700,YAC,ran,124,15
1701,YAC,ABC,124,17
1702,YAC,five,124,19
1703,YAC,years.,124,20
1704,YAC,business,125,1
1705,YAC,dissolved,125,3
1706,YAC,1834,125,5
1707,YAC,due,125,6
1708,YAC,difficulties,125,9
1709,YAC,placing,125,11
1710,YAC,Long's,125,12
1711,YAC,locomotive,125,13
1712,YAC,designs,125,14
1713,YAC,production.,125,16
1714,YAC,"1814,",126,1
1715,YAC,was,126,3
1716,YAC,commissioned,126,4
1717,YAC,lieutenant,126,6
1718,YAC,engineers,126,8
1719,YAC,United,126,11
1720,YAC,States,126,12
1721,YAC,Army.,126,13
1722,YAC,1819,127,2
1723,YAC,married,127,4
1724,YAC,Martha,127,5
1725,YAC,Hodgkins,127,6
1726,YAC,of,127,7
1727,YAC,"Philadelphia,",127,8
1728,YAC,Pennsylvania.,127,9
1729,YAC,following,128,1
1730,YAC,"month,",128,2
1731,YAC,brevet,128,5
1732,YAC,major,128,6
1733,YAC,the,128,8
1734,YAC,U.S.,128,9
1735,YAC,"Army,",128,10
1736,YAC,was,128,12
1737,YAC,appointed,128,13
1738,YAC,lead,128,15
1739,YAC,expedition,128,17
1740,YAC,through,128,18
1741,YAC,American,128,20
1742,YAC,"West,",128,21
1743,YAC,areas,128,23
1744,YAC,acquired,128,24
1745,YAC,the,128,26
1746,YAC,Louisiana,128,27
1747,YAC,Purchase.,128,28
1748,YAC,purpose,129,2
1749,YAC,the,129,4
1750,YAC,voyage,129,5
1751,YAC,was,129,6
1752,YAC,find,129,9
1753,YAC,sources,129,11
1754,YAC,"Platte,",129,14
1755,YAC,"Arkansas,",129,15
1756,YAC,Red,129,17
1757,YAC,rivers.,129,18
1758,YAC,time,130,2
1759,YAC,the,130,4
1760,YAC,summer,130,5
1761,YAC,"1823,",130,7
1762,YAC,his,130,8
1763,YAC,expedition,130,9
1764,YAC,joined,130,11
1765,YAC,by,130,12
1766,YAC,Italian,130,13
1767,YAC,explorer,130,14
1768,YAC,Giacomo,130,15
1769,YAC,Beltrami.,130,16
1770,YAC,is,131,1
1771,YAC,well-meaning,131,3
1772,YAC,patient,131,5
1773,YAC,of,131,7
1774,YAC,most,132,1
1775,YAC,notable,132,2
1776,YAC,physical,132,3
1777,YAC,feature,132,4
1778,YAC,her,132,6
1779,YAC,"hair,",132,8
1780,YAC,styled,132,9
1781,YAC,into,132,10
1782,YAC,improbably,132,12
1783,YAC,high,132,13
1784,YAC,beehive.,132,14
1785,YAC,was,133,1
1786,YAC,once,133,2
1787,YAC,"mentioned,",133,3
1788,YAC,"Homer,",133,5
1789,YAC,she,133,7
1790,YAC,actually,133,8
1791,YAC,hair,133,11
1792,YAC,"blue,",133,12
1793,YAC,she's,133,14
1794,YAC,gray,133,16
1795,YAC,mule,133,19
1796,YAC,since,133,20
1797,YAC,seventeen.,133,21
1798,YAC,few,134,2
1799,YAC,"exceptions,",134,3
1800,YAC,Marge,134,4
1801,YAC,spends,134,5
1802,YAC,most,134,6
1803,YAC,tending,134,10
1804,YAC,to,134,11
1805,YAC,"housework,",134,12
1806,YAC,minding,134,13
1807,YAC,"Maggie,",134,14
1808,YAC,being,134,15
1809,YAC,supportive,134,16
1810,YAC,"Lisa,",134,18
1811,YAC,and,134,19
1812,YAC,either,134,20
1813,YAC,disciplining,134,21
1814,YAC,Bart,134,22
1815,YAC,defending,134,24
1816,YAC,Homer's,134,27
1817,YAC,rage.,134,28
1818,YAC,was,135,1
1819,YAC,Margaret,135,4
1820,YAC,Marge,135,5
1821,YAC,"Groening,",135,6
1822,YAC,mother,135,7
1823,YAC,Matt,135,9
1824,YAC,"Groening,",135,10
1825,YAC,creator,135,11
1826,YAC,The,135,13
1827,YAC,Simpsons.,135,14
1828,YAC,"father,",136,1
1829,YAC,former,136,3
1830,YAC,flight,136,4
1831,YAC,attendant,136,5
1832,YAC,"steward),",136,7
1833,YAC,"deceased,",136,9
1834,YAC,although,136,10
1835,YAC,or,136,12
1836,YAC,how,136,13
1837,YAC,occurred,136,15
1838,YAC,not,136,17
1839,YAC,been,136,18
1840,YAC,explained.,136,19
1841,YAC,"mother,",137,2
1842,YAC,"Jacqueline,",137,3
1843,YAC,lives,137,4
1844,YAC,but,137,6
1845,YAC,rarely,137,8
1846,YAC,seen.,137,9
1847,YAC,members,138,1
1848,YAC,Bouvier,138,4
1849,YAC,family,138,5
1850,YAC,"(except,",138,6
1851,YAC,"course,",138,8
1852,YAC,Marge),138,9
1853,YAC,smoke,138,10
1854,YAC,heavily,138,11
1855,YAC,have,138,13
1856,YAC,voices,138,15
1857,YAC,"sarcastic,",138,17
1858,YAC,snarky,138,18
1859,YAC,demeanours.,138,19
1860,YAC,of,139,1
1861,YAC,other,139,3
1862,YAC,Bouvier,139,4
1863,YAC,family,139,5
1864,YAC,members,139,6
1865,YAC,approves,139,7
1866,YAC,Marge's,139,9
1867,YAC,marriage,139,10
1868,YAC,Homer.,139,12
1869,YAC,behaviour,140,1
1870,YAC,often,140,3
1871,YAC,"oafish,",140,4
1872,YAC,"clumsy,",140,5
1873,YAC,"insensitive,",140,7
1874,YAC,still,140,10
1875,YAC,remains,140,11
1876,YAC,lovable.,140,12
1877,YAC,the,141,1
1878,YAC,years,141,2
1879,YAC,he,141,3
1880,YAC,become,141,5
1881,YAC,the,141,8
1882,YAC,notable,141,9
1883,YAC,dads,141,10
1884,YAC,television,141,12
1885,YAC,possible,141,15
1886,YAC,template,141,16
1887,YAC,most,141,18
1888,YAC,bumbling,141,19
1889,YAC,albeit,141,20
1890,YAC,well-meaning,141,21
1891,YAC,fathers.,141,22
1892,YAC,spends,142,1
1893,YAC,great,142,3
1894,YAC,his,142,6
1895,YAC,Moe's,142,9
1896,YAC,Tavern,142,10
1897,YAC,his,142,12
1898,YAC,lifelong,142,13
1899,YAC,friends,142,14
1900,YAC,"Barney,",142,15
1901,YAC,"Carl,",142,16
1902,YAC,"Lenny,",142,17
1903,YAC,and,142,18
1904,YAC,bartender,142,19
1905,YAC,Moe.,142,20
1906,YAC,has,143,1
1907,YAC,rage,143,2
1908,YAC,issues,143,3
1909,YAC,been,143,6
1910,YAC,physically,143,7
1911,YAC,violently,143,9
1912,YAC,"abusive,",143,10
1913,YAC,often,143,11
1914,YAC,his,143,13
1915,YAC,whom,143,15
1916,YAC,strangled,143,18
1917,YAC,struck,143,21
1918,YAC,on,143,22
1919,YAC,numerous,143,23
1920,YAC,occasions.,143,24
1921,YAC,Four,144,0
1922,YAC,months,144,1
1923,YAC,"later,",144,2
1924,YAC,he,144,3
1925,YAC,killed,144,5
1926,YAC,German,144,8
1927,YAC,sniper,144,9
1928,YAC,World,144,11
1929,YAC,War,144,12
1930,YAC,II.,144,13
1931,YAC,the,145,3
1932,YAC,father,145,4
1933,YAC,"children,",145,7
1934,YAC,including,145,8
1935,YAC,actress,145,9
1936,YAC,Drew,145,10
1937,YAC,Barrymore.,145,11
1938,YAC,parents,146,1
1939,YAC,divorced,146,2
1940,YAC,John,146,4
1941,YAC,around,146,6
1942,YAC,years,146,8
1943,YAC,"1935,",146,11
1944,YAC,but,146,12
1945,YAC,he,146,13
1946,YAC,claimed,146,14
1947,YAC,(most,146,15
1948,YAC,likely,146,16
1949,YAC,fallaciously),146,17
1950,YAC,met,146,20
1951,YAC,father,146,22
1952,YAC,once.,146,24
1953,YAC,ran,147,1
1954,YAC,at,147,3
1955,YAC,age,147,4
1956,YAC,17,147,5
1957,YAC,signed,147,7
1958,YAC,film,147,9
1959,YAC,"contract,",147,10
1960,YAC,repeatedly,147,13
1961,YAC,abandoned,147,14
1962,YAC,leading,147,15
1963,YAC,roles,147,16
1964,YAC,had,147,18
1965,YAC,major,147,20
1966,YAC,career.,147,22
1967,YAC,was,148,1
1968,YAC,"cremated,",148,2
1969,YAC,ashes,148,5
1970,YAC,interred,148,7
1971,YAC,in,148,8
1972,YAC,Eden,148,10
1973,YAC,Memorial,148,11
1974,YAC,Park,148,12
1975,YAC,Cemetery,148,13
1976,YAC,Mission,148,15
1977,YAC,"Hills,",148,16
1978,YAC,"Angeles,",148,18
1979,YAC,California.,148,19
1980,YAC,at,149,2
1981,YAC,"death,",149,3
1982,YAC,Groucho,149,4
